file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\test\java\net\bull\javamelody\SessionTestImpl.java,net.bull.javamelody.SessionTestImpl$Anonymous1,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\JsfActionListener.java,net.bull.javamelody.JsfActionListener,class,9,11,2,9,8,1,0,17,1,0.5,0.0,0.0,3,0,2,0,1,0,3,0,0,0,4,3,0,4,0,0,4,0,3,48,2,0,1,1,0,1,0,11,0,8,2,0,0,0,48,1,1
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\test\java\net\bull\javamelody\TestMonitoringSpringInterceptor.java,net.bull.javamelody.TestMonitoringSpringInterceptor$ScheduledTest,interface,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\test\java\net\bull\javamelody\internal\model\TestSamplingProfiler.java,net.bull.javamelody.internal.model.TestSamplingProfiler,class,5,6,1,5,12,1,0,26,64,0.8333333,0.0,0.0,12,3,9,3,0,0,9,0,0,0,1,1,0,1,0,0,1,0,24,149,0,0,0,0,0,39,9,16,0,16,0,0,2,0,78,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\web\html\HtmlReport.java,net.bull.javamelody.internal.web.html.HtmlReport,class,43,49,6,43,65,2,0,73,411,0.8697478,0.0,0.0,34,1,32,1,0,1,33,0,0,0,7,2,0,7,0,0,7,0,16,293,0,3,23,3,0,45,2,32,4,31,2,0,0,0,182,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\test\java\net\bull\javamelody\internal\model\TestUpdateChecker.java,net.bull.javamelody.internal.model.TestUpdateChecker,class,12,12,0,12,6,1,0,27,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,44,0,0,1,2,0,15,2,5,0,5,1,0,0,0,48,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\test\java\net\bull\javamelody\TestMonitoringSpringInterceptor.java,net.bull.javamelody.TestMonitoringSpringInterceptor$AnnotatedTest2,interface,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\MonitoringGuiceModule.java,net.bull.javamelody.MonitoringGuiceModule,class,3,4,1,3,1,2,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,29,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\web\html\HtmlConnectionInformationsReport.java,net.bull.javamelody.internal.web.html.HtmlConnectionInformationsReport,class,6,8,2,6,15,2,0,33,11,0.7083334,0.0,0.0,6,0,0,3,0,3,3,0,0,0,4,0,0,4,0,0,4,0,8,81,1,3,4,0,0,27,0,9,1,9,2,0,0,0,68,0,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\model\SamplingProfiler.java,net.bull.javamelody.internal.model.SamplingProfiler$SampledMethod,innerclass,1,1,0,1,16,1,0,4,11,0.6909091,0.0,0.0,11,0,7,1,0,3,10,0,0,0,5,1,0,5,0,0,3,0,1,53,10,0,5,0,0,0,3,7,5,6,1,0,0,0,37,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\publish\MetricsPublisher.java,net.bull.javamelody.internal.publish.MetricsPublisher,class,8,16,8,8,17,1,5,20,10,0.0,0.0,0.0,5,2,4,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,7,54,3,1,9,0,0,4,2,12,0,9,2,0,0,0,48,1025,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\model\CollectorDataMerge.java,net.bull.javamelody.internal.model.CollectorDataMerge,class,8,10,2,8,45,1,0,49,34,0.8148148,0.0,0.0,9,0,0,6,1,2,3,1,0,0,3,1,0,3,0,0,3,0,12,182,7,10,13,3,2,12,12,36,13,29,6,1,0,0,76,1024,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\MongoWrapper.java,net.bull.javamelody.MongoWrapper$MongoCollectionHandler,innerclass,3,3,0,3,7,1,0,9,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,2,0,0,2,0,0,2,0,2,30,3,0,2,0,0,2,0,9,1,7,2,0,0,0,22,10,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\SpringRestTemplateBeanPostProcessor.java,net.bull.javamelody.SpringRestTemplateBeanPostProcessor,class,7,9,2,7,10,1,0,7,8,0.70000005,0.0,0.0,5,1,4,1,0,0,4,0,0,0,2,1,0,2,0,0,1,0,3,38,6,1,0,1,0,3,0,6,0,5,3,0,0,0,70,1,1
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\test\java\net\bull\javamelody\internal\model\TestJRobin.java,net.bull.javamelody.internal.model.TestJRobin,class,8,8,0,8,10,1,0,31,3,0.33333334,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,1,0,1,0,0,1,0,17,66,0,1,2,3,0,16,19,14,3,14,2,0,0,0,62,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\test\java\net\bull\javamelody\TestCustomResourceFilter.java,net.bull.javamelody.TestCustomResourceFilter,class,13,14,1,13,15,1,0,30,24,0.7222222,0.0,0.0,9,0,6,3,0,0,6,0,0,0,4,2,0,4,0,0,2,0,4,80,0,1,2,0,0,7,0,10,0,10,2,0,0,0,62,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\model\TransportFormat.java,net.bull.javamelody.internal.model.TransportFormat$GsonIO,innerclass,3,3,0,3,2,1,0,3,1,0.5,NaN,NaN,2,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,18,0,0,0,1,0,1,0,4,0,4,1,1,0,0,31,26,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\model\SessionInformations.java,net.bull.javamelody.internal.model.SessionInformations,class,4,24,20,4,47,1,0,37,133,0.9040249,0.0,0.0,19,1,16,2,0,1,18,0,0,0,17,5,0,17,0,0,17,0,7,248,27,8,11,2,2,38,7,43,6,35,5,0,1,0,122,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\model\StorageLock.java,net.bull.javamelody.internal.model.StorageLock,class,2,5,3,2,16,1,0,11,6,0.64000005,0.0,0.0,5,0,0,1,0,4,4,0,0,0,5,1,0,5,0,0,2,0,1,56,4,0,7,3,0,2,0,6,0,6,3,0,0,0,43,0,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\model\JCacheInformations.java,net.bull.javamelody.internal.model.JCacheInformations,class,5,16,11,5,35,1,0,22,61,0.83035713,0.0,0.0,14,5,8,3,0,3,11,0,0,0,8,3,0,8,0,0,6,0,8,128,16,8,5,3,1,8,7,24,4,19,5,0,0,0,106,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\FilterContext.java,net.bull.javamelody.FilterContext$CollectTimerTask,innerclass,1,1,0,1,2,2,0,1,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,26,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\test\java\net\bull\javamelody\internal\model\TestPeriodCounterFactory.java,net.bull.javamelody.internal.model.TestPeriodCounterFactory,class,6,6,0,6,2,1,0,13,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,3,20,0,0,0,0,0,11,8,3,2,3,0,0,0,0,27,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\test\java\net\bull\javamelody\internal\web\TestHttpAuth.java,net.bull.javamelody.internal.web.TestHttpAuth,class,9,10,1,9,7,1,0,18,13,0.75,0.0,0.0,6,1,2,4,0,0,2,0,0,0,2,2,0,2,0,0,2,0,12,48,3,1,0,0,0,20,2,7,4,7,1,0,0,0,52,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\model\LabradorRetriever.java,net.bull.javamelody.internal.model.LabradorRetriever$CounterInputStream,innerclass,1,1,0,1,12,2,0,6,0,0.3888889,0.0,0.0,9,0,7,0,0,2,9,0,0,0,2,0,0,2,0,0,1,0,0,44,7,0,3,0,0,0,4,7,0,5,1,0,0,0,22,10,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\MonitoredWithInterfacePointcut.java,net.bull.javamelody.MonitoredWithInterfacePointcut$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\web\pdf\PdfDatabaseInformationsReport.java,net.bull.javamelody.internal.web.pdf.PdfDatabaseInformationsReport,class,6,8,2,6,15,3,0,18,8,0.6,0.0,0.0,5,1,0,3,0,2,2,0,0,0,1,0,0,1,0,0,1,0,4,58,2,3,4,0,0,1,6,10,0,10,3,0,0,0,53,0,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\web\CounterServletResponseWrapper.java,net.bull.javamelody.internal.web.CounterServletResponseWrapper,class,5,9,4,5,10,3,0,8,21,0.0,0.0,0.0,7,0,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,3,0,0,0,1,0,0,0,1,0,0,0,41,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\test\java\net\bull\javamelody\internal\model\TestTomcatInformations.java,net.bull.javamelody.internal.model.TestTomcatInformations$ThreadPool$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,NaN,NaN,NaN,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,4,5,1,0,1,0,0,0,0,7,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\SpringDataSourceBeanPostProcessor.java,net.bull.javamelody.SpringDataSourceBeanPostProcessor,class,7,9,2,7,23,1,0,15,32,0.81481487,0.0,0.0,9,1,5,4,0,0,5,0,0,0,3,0,0,3,0,0,1,0,11,82,14,0,2,2,0,6,0,9,4,8,2,1,0,0,81,1,4
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\JdbcWrapper.java,net.bull.javamelody.JdbcWrapper$AbstractInvocationHandler,innerclass,1,1,0,1,2,1,0,0,0,0.5,0.0,0.0,2,0,0,0,0,2,2,0,0,0,2,1,0,2,0,0,2,0,0,11,1,0,0,0,0,1,1,2,0,2,0,0,0,0,16,1034,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\test\java\net\bull\javamelody\TestJdbcDriver.java,net.bull.javamelody.TestJdbcDriver,class,5,5,0,5,15,1,0,19,0,0.18181819,0.0,0.0,11,0,11,0,0,0,11,0,0,0,1,0,0,1,0,0,0,0,5,61,0,0,0,2,0,18,2,3,0,3,1,0,0,0,48,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\web\html\HtmlHsErrPidReport.java,net.bull.javamelody.internal.web.html.HtmlHsErrPidReport,class,5,7,2,5,7,2,0,18,4,0.6,0.0,0.0,5,0,0,1,0,4,4,0,0,0,2,0,0,2,0,0,2,0,5,44,0,1,1,0,0,17,0,4,1,4,1,0,0,0,54,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\model\XStreamAlias.java,net.bull.javamelody.internal.model.XStreamAlias,class,21,22,1,21,2,1,0,1,1,0.0,NaN,NaN,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,21,0,1,0,1,0,0,0,0,20,16,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\SpringDataSourceFactoryBean.java,net.bull.javamelody.SpringDataSourceFactoryBean,class,4,5,1,4,6,2,0,5,1,0.33333334,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,2,22,2,0,3,0,0,2,0,4,1,4,1,0,0,0,45,1,1
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\web\pdf\PdfRequestAndGraphDetailReport.java,net.bull.javamelody.internal.web.pdf.PdfRequestAndGraphDetailReport,class,26,28,2,26,61,3,0,93,8,0.82589287,0.0,0.0,16,0,0,14,0,2,2,0,0,0,14,0,0,14,0,0,14,0,24,274,7,4,24,1,0,40,33,60,17,58,2,0,0,0,124,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\test\java\net\bull\javamelody\internal\model\TestProcessInformations.java,net.bull.javamelody.internal.model.TestProcessInformations,class,5,6,1,5,6,1,0,27,6,0.0,0.0,0.0,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,40,0,1,0,0,0,21,8,5,0,5,2,0,0,0,35,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\web\FilterServletResponseWrapper.java,net.bull.javamelody.internal.web.FilterServletResponseWrapper,class,4,13,9,4,27,2,3,14,29,0.57142854,0.0,0.0,14,0,10,0,1,3,14,1,0,0,3,0,0,3,0,0,0,0,0,99,6,0,13,1,0,2,1,14,0,6,2,0,0,0,65,1024,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\internal\model\CounterRequestAggregation.java,net.bull.javamelody.internal.model.CounterRequestAggregation,class,5,13,8,5,41,1,0,34,108,0.87745094,0.0,0.0,17,2,13,4,0,0,13,0,0,0,12,0,0,12,0,0,12,0,10,154,18,5,7,0,0,5,10,32,7,29,3,0,0,0,68,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\Log4JAppender.java,net.bull.javamelody.Log4JAppender,class,6,9,3,6,8,2,0,13,21,0.85714287,0.0,0.0,7,1,3,0,1,3,7,0,0,0,3,3,0,3,0,0,3,0,1,35,2,0,1,0,0,1,0,5,0,4,1,0,0,0,51,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\test\java\net\bull\javamelody\TestReportServlet.java,net.bull.javamelody.TestReportServlet,class,15,16,1,15,9,1,0,46,10,0.8,0.0,0.0,5,1,3,2,0,0,3,0,0,0,1,1,0,1,0,0,1,0,11,87,0,1,3,2,0,13,6,11,1,11,2,0,0,0,78,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\test\java\net\bull\javamelody\internal\model\TestTomcatInformations.java,net.bull.javamelody.internal.model.TestTomcatInformations$GlobalRequestProcessorMBean,interface,0,0,0,0,6,1,0,0,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\main\java\net\bull\javamelody\CounterRequestMXBean.java,net.bull.javamelody.CounterRequestMXBean$CounterRequestAggregationData,innerclass,3,3,0,3,8,1,0,8,9,0.7142858,0.0,0.0,7,0,6,0,0,1,7,0,0,0,6,0,0,6,0,0,6,0,0,39,6,1,0,0,0,0,0,7,0,7,1,0,0,0,19,0,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\javamelody-master\javamelody-core\src\test\java\net\bull\javamelody\TestMonitoringSpringInterceptor.java,net.bull.javamelody.TestMonitoringSpringInterceptor$AnnotatedTest,interface,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0
