file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\StreamEntryID.java,redis.clients.jedis.StreamEntryID,class,3,31,28,3,19,1,0,9,0,0.7884616,0.0,0.0,13,0,11,2,0,0,11,0,0,0,8,6,5,3,0,0,6,0,5,89,9,0,6,0,0,2,7,15,1,11,1,5,0,0,71,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous41,anonymous,2,2,0,2,3,1,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,14,2,1,0,0,0,2,2,3,1,3,1,0,0,0,10,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous40,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,2,3,0,3,0,0,0,0,7,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous47,anonymous,3,3,0,3,11,1,0,11,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,42,4,4,1,0,0,2,9,7,0,7,3,0,0,0,22,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous46,anonymous,3,3,0,3,5,1,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,20,4,1,1,0,1,1,2,3,0,3,1,0,0,0,14,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous45,anonymous,2,2,0,2,4,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1,2,0,0,0,1,5,0,5,2,0,0,0,12,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\search\Query.java,redis.clients.jedis.search.Query,class,13,22,9,13,73,3,0,17,289,0.9163239,0.0,0.0,27,0,27,0,0,0,27,0,0,0,27,0,0,27,0,0,3,0,21,351,24,8,22,0,1,1,21,59,1,30,3,0,6,1,206,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous44,anonymous,2,2,0,2,3,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,1,0,0,0,1,5,0,5,1,0,0,0,11,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous59,anonymous,4,4,0,4,5,1,0,7,3,0.6666667,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,29,4,1,1,0,0,2,0,8,0,8,1,0,0,0,28,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\args\ListPosition.java,redis.clients.jedis.args.ListPosition,enum,2,12,10,2,2,1,0,2,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\search\aggr\AggregationResult.java,redis.clients.jedis.search.aggr.AggregationResult,class,3,14,11,3,9,1,0,6,2,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,0,1,2,0,0,2,0,0,37,4,2,0,0,0,0,6,11,1,9,3,0,0,0,28,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\commands\FunctionPipelineBinaryCommands.java,redis.clients.jedis.commands.FunctionPipelineBinaryCommands,interface,4,5,1,4,16,1,0,0,120,0.0,0.0,0.0,16,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous50,anonymous,2,2,0,2,4,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,1,0,0,1,0,2,0,2,2,0,0,0,7,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\args\SaveMode.java,redis.clients.jedis.args.SaveMode,enum,2,5,3,2,2,1,0,2,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,27,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\exceptions\InvalidURIException.java,redis.clients.jedis.exceptions.InvalidURIException,class,1,3,2,1,3,5,0,0,3,1.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,14,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\timeseries\TimeSeriesProtocol.java,redis.clients.jedis.timeseries.TimeSeriesProtocol,class,2,2,0,2,0,1,0,1,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,2,20,0,0,0,0,0,2,0,2,0,2,0,0,2,0,33,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\bloom\RedisBloomProtocol.java,redis.clients.jedis.bloom.RedisBloomProtocol$RedisBloomKeyword,enum,2,2,0,2,2,1,0,2,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,16,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous54,anonymous,2,2,0,2,3,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,1,0,0,2,2,1,0,1,1,0,0,0,8,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\util\IOUtils.java,redis.clients.jedis.util.IOUtils,class,0,9,9,0,7,1,0,2,3,0.0,0.0,0.0,3,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2,2,0,1,0,0,0,0,2,0,0,0,17,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous53,anonymous,3,3,0,3,3,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,1,0,0,2,2,1,0,1,1,0,0,0,8,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous52,anonymous,4,4,0,4,7,1,0,10,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,31,4,2,2,0,0,2,4,7,2,7,2,0,0,0,19,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous51,anonymous,4,4,0,4,5,1,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,23,4,1,1,0,0,2,3,6,1,6,1,0,0,0,17,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous58,anonymous,4,4,0,4,5,1,0,7,3,0.6666667,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,29,4,1,1,0,0,2,0,8,0,8,1,0,0,0,26,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous57,anonymous,4,4,0,4,4,1,0,4,3,0.6666667,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,25,4,0,1,0,0,2,0,4,0,4,1,0,0,0,20,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous56,anonymous,5,5,0,5,4,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,21,3,1,1,0,0,2,4,7,0,7,1,0,0,0,23,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous55,anonymous,4,4,0,4,4,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,19,3,1,1,0,0,1,2,5,0,5,1,0,0,0,12,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\graph\entities\GraphEntity.java,redis.clients.jedis.graph.entities.GraphEntity,class,2,6,4,2,14,1,2,9,3,0.5,0.0,0.0,11,0,11,0,0,0,11,1,0,0,2,0,0,0,2,0,1,0,2,42,8,0,2,0,1,0,0,3,0,3,1,0,0,0,63,1025,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\graph\Record.java,redis.clients.jedis.graph.Record,interface,1,6,5,1,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\graph\ResultSetBuilder.java,redis.clients.jedis.graph.ResultSetBuilder,class,22,24,2,22,45,2,0,51,104,0.8333333,0.0,0.0,16,1,1,14,0,1,2,0,0,0,3,2,0,3,0,0,3,0,11,380,26,7,4,1,5,10,30,45,3,44,4,0,5,3,177,0,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\params\XReadParams.java,redis.clients.jedis.params.XReadParams,class,4,15,11,4,6,1,0,3,2,0.5,0.0,0.0,4,1,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,2,26,3,0,2,0,0,0,0,4,0,2,1,0,0,0,24,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\resps\StreamConsumersInfo.java,redis.clients.jedis.resps.StreamConsumersInfo,class,0,10,10,0,5,1,0,1,2,0.68571424,0.0,0.0,5,0,5,0,0,0,5,0,0,0,7,3,3,4,0,0,7,0,0,27,4,0,0,0,0,3,0,7,0,7,0,0,0,0,60,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\commands\SampleKeyedPipelineCommands.java,redis.clients.jedis.commands.SampleKeyedPipelineCommands,interface,2,3,1,2,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\args\UnblockType.java,redis.clients.jedis.args.UnblockType,enum,2,5,3,2,2,1,0,2,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,19,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\bloom\CuckooFilterPipelineCommands.java,redis.clients.jedis.bloom.CuckooFilterPipelineCommands,interface,4,5,1,4,14,1,0,0,91,0.0,0.0,0.0,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\search\aggr\Row.java,redis.clients.jedis.search.aggr.Row,class,2,4,2,2,8,1,0,6,4,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,2,27,7,0,0,0,0,1,2,1,0,1,1,0,0,0,17,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\params\ZIncrByParams.java,redis.clients.jedis.params.ZIncrByParams,class,4,15,11,4,7,2,0,3,6,0.6666667,0.0,0.0,5,1,5,0,0,0,5,0,0,0,3,3,0,3,0,0,3,0,0,27,3,0,0,0,0,3,0,3,0,3,1,0,0,0,69,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\executors\ClusterCommandExecutor.java,redis.clients.jedis.executors.ClusterCommandExecutor,class,12,15,3,12,23,1,0,23,3,0.5833333,0.0,0.0,6,1,3,2,1,0,4,0,1,0,4,0,1,1,2,0,4,0,6,101,7,1,3,2,2,5,12,21,4,13,4,0,0,0,72,1,2
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous61,anonymous,4,4,0,4,5,1,0,5,3,0.6666667,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,1,29,4,1,1,0,0,2,0,7,0,7,1,0,0,0,25,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous60,anonymous,4,4,0,4,5,1,0,5,3,0.6666667,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,1,28,4,1,1,0,0,2,0,7,0,7,1,0,0,0,26,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\params\FailoverParams.java,redis.clients.jedis.params.FailoverParams,class,5,8,3,5,11,1,0,6,5,0.61111116,0.0,0.0,6,1,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,2,38,5,0,4,0,0,1,0,3,0,3,2,0,0,0,49,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous65,anonymous,2,2,0,2,4,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,14,2,1,1,0,0,2,3,3,0,3,1,0,0,0,10,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous64,anonymous,5,5,0,5,9,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,4,1,1,0,4,2,16,10,0,8,5,0,0,0,24,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\search\RediSearchPipelineCommands.java,redis.clients.jedis.search.RediSearchPipelineCommands,interface,11,13,2,11,37,1,0,2,666,0.0,0.0,0.0,37,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous63,anonymous,5,5,0,5,4,1,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,20,3,1,1,0,0,2,6,6,0,6,1,0,0,0,21,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\search\Schema.java,redis.clients.jedis.search.Schema$FieldType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous62,anonymous,4,4,0,4,4,1,0,4,3,0.6666667,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,1,24,4,0,1,0,0,2,0,4,0,4,1,0,0,0,21,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous69,anonymous,4,4,0,4,7,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,3,2,1,0,2,1,0,1,2,0,0,0,12,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous68,anonymous,1,1,0,1,3,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,1,0,0,0,2,0,2,2,0,0,0,10,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\commands\FunctionCommands.java,redis.clients.jedis.commands.FunctionCommands,interface,5,6,1,5,16,1,0,0,120,0.0,0.0,0.0,16,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\params\ZRangeParams.java,redis.clients.jedis.params.ZRangeParams,class,7,18,11,7,19,1,0,6,0,0.62637365,0.0,0.0,13,4,11,2,0,0,11,0,0,0,7,0,0,7,0,0,3,0,8,72,6,0,4,0,0,2,0,15,1,7,1,0,0,0,53,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous67,anonymous,2,2,0,2,10,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,1,0,0,9,0,1,1,1,1,0,0,0,9,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory$Anonymous66,anonymous,2,2,0,2,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,1,0,2,0,0,0,1,5,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\commands\SortedSetPipelineBinaryCommands.java,redis.clients.jedis.commands.SortedSetPipelineBinaryCommands,interface,12,14,2,12,75,1,0,1,2775,0.0,0.0,0.0,75,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\Builder.java,redis.clients.jedis.Builder,class,1,67,66,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\commands\GeoCommands.java,redis.clients.jedis.commands.GeoCommands,interface,7,8,1,7,28,1,0,0,378,0.0,0.0,0.0,28,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jedis-master\src\main\java\redis\clients\jedis\params\LCSParams.java,redis.clients.jedis.params.LCSParams,class,3,14,11,3,10,1,0,1,7,0.6666667,0.0,0.0,6,1,6,0,0,0,6,0,0,0,4,0,0,4,0,0,0,0,0,39,5,0,1,0,0,0,0,7,0,4,1,0,0,0,60,1,0
