file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\integration\ApnsConnectionCacheTest.java,com.notnoop.apns.integration.ApnsConnectionCacheTest$Anonymous3,anonymous,2,2,0,2,7,1,0,2,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\ReconnectPolicy.java,com.notnoop.apns.ReconnectPolicy,interface,1,12,11,1,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\integration\ApnsConnectionCacheTest.java,com.notnoop.apns.integration.ApnsConnectionCacheTest$Anonymous4,anonymous,2,2,0,2,6,1,0,5,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\DeliveryError.java,com.notnoop.apns.DeliveryError,enum,1,17,16,1,5,1,0,1,0,0.0,0.0,0.0,3,1,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1,15,3,1,1,0,0,0,11,1,0,1,2,0,0,0,63,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\utils\Simulator\ApnsInputStream.java,com.notnoop.apns.utils.Simulator.ApnsInputStream,class,3,6,3,3,4,4,0,5,6,0.0,0.0,0.0,4,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,7,0,7,0,0,1,0,24,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\utils\Simulator\ApnsInputStream.java,com.notnoop.apns.utils.Simulator.ApnsInputStream$Item,innerclass,2,2,0,2,7,1,0,3,0,0.85,0.0,0.0,5,0,5,0,0,0,5,0,0,0,8,6,6,2,0,0,8,0,1,26,4,0,0,0,0,0,12,8,0,8,0,0,0,0,26,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\internal\ApnsServiceImplTest.java,com.notnoop.apns.internal.ApnsServiceImplTest,class,7,8,1,7,3,1,0,7,1,0.33333334,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,18,1,0,0,0,0,4,3,5,0,5,0,0,0,0,18,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\internal\ReconnectPolicies.java,com.notnoop.apns.internal.ReconnectPolicies$EveryHalfHour,innerclass,2,2,0,2,4,1,0,1,1,0.5,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,1,0,3,13,2,0,0,0,0,0,3,3,2,2,0,0,0,0,16,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\integration\ApnsConnectionResendTest.java,com.notnoop.apns.integration.ApnsConnectionResendTest,class,20,21,1,20,8,1,0,36,3,0.6944444,0.0,0.0,6,2,3,3,0,0,3,0,0,0,6,4,0,6,0,0,0,0,9,52,2,0,2,0,0,1,11,11,0,10,1,0,0,0,68,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\ApnsDelegate.java,com.notnoop.apns.ApnsDelegate,interface,4,15,11,4,5,1,0,0,10,0.8,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,117,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\ApnsServerService.java,com.notnoop.apns.ApnsServerService,interface,3,7,4,3,2,1,0,0,1,0.5,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,1,0,0,12,0,0,0,0,0,0,0,1,0,1,0,1,0,0,39,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\internal\SimpleApnsNotificationTest.java,com.notnoop.apns.internal.SimpleApnsNotificationTest,class,8,8,0,8,5,1,0,13,10,1.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,2,2,0,0,0,0,0,9,36,0,0,0,0,6,9,17,17,9,17,0,0,0,0,39,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\ApnsServerService.java,com.notnoop.apns.ApnsServerService$Anonymous1,anonymous,2,2,0,2,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\utils\FixedCertificates.java,com.notnoop.apns.utils.FixedCertificates$X509TrustManagerTrustAll,innerclass,0,0,0,0,6,1,0,0,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\utils\ApnsServerStub.java,com.notnoop.apns.utils.ApnsServerStub$FeedbackRunner,innerclass,1,1,0,1,4,2,0,15,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,2,0,1,1,5,0,3,1,0,0,0,28,2,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\ApnsService.java,com.notnoop.apns.ApnsService,interface,3,16,13,3,13,1,0,0,78,0.0,0.0,0.0,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\MainClass.java,com.notnoop.apns.MainClass$Anonymous1,anonymous,2,2,0,2,5,1,0,2,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7,0,0,5,0,0,0,0,0,24,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\internal\ReconnectPolicies.java,com.notnoop.apns.internal.ReconnectPolicies$Never,innerclass,2,2,0,2,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\internal\ApnsPooledConnectionTest.java,com.notnoop.apns.internal.ApnsPooledConnectionTest,class,8,9,1,8,8,1,0,16,5,0.61111116,0.0,0.0,6,0,5,1,0,0,5,0,0,0,3,0,0,3,0,0,0,0,1,38,1,1,1,0,0,0,7,7,0,7,1,0,0,0,32,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\integration\ApnsDelegateRecorder.java,com.notnoop.apns.integration.ApnsDelegateRecorder,class,5,6,1,5,7,1,0,4,17,0.71428573,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,0,0,2,54,2,0,0,0,0,0,0,2,0,2,0,0,2,0,30,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\exceptions\NetworkIOException.java,com.notnoop.exceptions.NetworkIOException,class,1,6,5,1,6,5,0,0,13,0.8333334,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,1,0,2,0,0,1,0,0,23,1,0,0,0,0,0,1,2,0,2,0,0,0,0,67,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\AbstractApnsServerSocket.java,com.notnoop.apns.AbstractApnsServerSocket$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\ApnsDelegateAdapter.java,com.notnoop.apns.ApnsDelegateAdapter,class,3,4,1,3,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\internal\Utilities.java,com.notnoop.apns.internal.Utilities,class,5,29,24,5,47,1,0,32,130,0.9705882,0.0,0.0,17,16,15,2,0,0,15,0,0,0,12,12,9,3,0,0,11,0,10,211,15,5,2,7,13,16,52,51,30,41,2,0,0,0,126,17,4
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\integration\ApnsConnectionCacheTest.java,com.notnoop.apns.integration.ApnsConnectionCacheTest,class,13,13,0,13,15,1,0,28,0,0.47619048,0.0,0.0,7,0,7,0,0,0,7,0,0,0,6,5,0,6,0,0,0,0,19,230,0,7,1,0,0,12,49,44,20,39,1,5,0,0,108,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\ApnsServerExceptionDelegate.java,com.notnoop.apns.ApnsServerExceptionDelegate$Anonymous1,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\internal\BatchApnsService.java,com.notnoop.apns.internal.BatchApnsService,class,8,11,3,8,14,2,0,11,0,0.6851852,0.0,0.0,6,0,6,0,0,0,6,0,0,0,9,1,0,9,0,0,1,0,5,65,0,0,5,0,1,0,7,12,2,10,1,0,1,0,76,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\internal\ApnsConnectionTest.java,com.notnoop.apns.internal.ApnsConnectionTest,class,6,7,1,6,6,1,0,8,15,0.8333333,0.0,0.0,6,0,5,1,0,0,5,0,0,0,1,0,0,1,0,0,0,0,5,35,0,0,0,0,0,4,6,13,0,12,0,0,0,0,34,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\internal\QueuedApnsServiceTest.java,com.notnoop.apns.internal.QueuedApnsServiceTest$ConnectionStub,innerclass,2,2,0,2,11,1,0,5,22,0.7083333,0.0,0.0,8,0,7,0,1,0,8,0,0,1,3,0,0,0,0,3,0,0,4,36,1,1,0,1,1,1,3,4,2,4,2,0,0,0,31,8,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\utils\Simulator\ApnsServerSimulator.java,com.notnoop.apns.utils.Simulator.ApnsServerSimulator$GatewayListener$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\utils\Simulator\ApnsServerSimulator.java,com.notnoop.apns.utils.Simulator.ApnsServerSimulator$Notification,innerclass,2,2,0,2,10,1,0,2,0,0.5833334,0.0,0.0,10,0,10,0,0,0,10,0,0,0,6,0,0,6,0,0,6,0,1,43,7,0,0,0,0,7,3,6,2,6,0,0,0,0,17,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\AbstractApnsServerSocket.java,com.notnoop.apns.AbstractApnsServerSocket$SocketHandler,innerclass,2,2,0,2,3,1,0,2,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,14,0,0,0,1,0,0,0,1,0,1,1,0,0,0,10,2,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\internal\ApnsFeedbackConnectionTest.java,com.notnoop.apns.internal.ApnsFeedbackConnectionTest,class,5,5,0,5,9,1,0,9,0,0.5,0.0,0.0,9,0,9,0,0,0,9,0,0,0,2,0,0,0,0,2,0,0,18,44,0,0,0,0,0,5,11,15,0,12,0,0,0,0,43,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\internal\ApnsFeedbackConnection.java,com.notnoop.apns.internal.ApnsFeedbackConnection,class,4,14,10,4,9,1,0,16,0,0.45454547,0.0,0.0,4,0,4,0,0,0,4,0,0,0,11,2,0,10,0,1,10,0,5,71,2,1,2,2,1,2,6,22,0,17,3,0,0,0,55,1,2
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\integration\ApnsDelegateRecorder.java,com.notnoop.apns.integration.ApnsDelegateRecorder$MessageSentFailedRecord,innerclass,3,3,0,3,4,1,0,3,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,18,2,0,0,0,0,1,0,2,0,2,0,0,0,0,14,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\utils\junit\RepeatRule.java,com.notnoop.apns.utils.junit.RepeatRule$RepeatStatement,innerclass,1,1,0,1,3,2,0,1,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,13,0,1,0,0,0,0,1,3,0,3,1,0,0,0,7,10,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\utils\Simulator\InputOutputSocket.java,com.notnoop.apns.utils.Simulator.InputOutputSocket,class,4,12,8,4,9,1,0,10,0,0.5,0.0,0.0,5,0,5,0,0,0,5,0,0,1,4,1,0,4,0,0,4,0,0,45,2,0,1,3,0,4,1,4,0,4,1,0,0,0,62,1,3
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\internal\ApnsConnectionImpl.java,com.notnoop.apns.internal.ApnsConnectionImpl$Anonymous1,anonymous,0,0,0,0,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,9,1,0,0,0,0,1,0,2,1,2,0,0,0,0,8,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\utils\Simulator\Action.java,com.notnoop.apns.utils.Simulator.Action,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\internal\ApnsConnectionImpl.java,com.notnoop.apns.internal.ApnsConnectionImpl$Anonymous2,anonymous,8,8,0,8,16,1,0,22,1,0.5,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,5,94,2,4,4,3,1,19,16,21,6,16,4,0,0,0,99,-1,13
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\utils\Simulator\FailingApnsServerSimulator.java,com.notnoop.apns.utils.Simulator.FailingApnsServerSimulator,class,6,9,3,6,11,2,0,10,4,0.625,0.0,0.0,4,0,2,0,2,0,4,0,0,0,2,1,0,2,0,0,1,0,2,38,2,0,3,1,0,1,12,4,2,4,3,0,0,0,36,1,1
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\internal\SSLContextBuilder.java,com.notnoop.apns.internal.SSLContextBuilder,class,3,7,4,3,26,1,0,22,31,0.6969697,0.0,0.0,11,0,10,1,0,0,10,0,0,0,3,0,0,3,0,0,0,0,8,124,11,0,2,8,0,5,0,17,1,14,2,0,0,0,42,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\utils\junit\RepeatRule.java,com.notnoop.apns.utils.junit.RepeatRule,class,5,6,1,5,2,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,1,0,1,1,0,1,0,10,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\integration\FeedbackTest.java,com.notnoop.apns.integration.FeedbackTest,class,9,9,0,9,9,1,0,23,0,0.125,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,0,0,0,0,2,0,0,13,49,0,0,0,1,0,2,4,9,0,8,1,0,0,0,36,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\internal\BatchApnsServiceTest.java,com.notnoop.apns.internal.BatchApnsServiceTest,class,6,6,0,6,4,1,0,12,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,7,0,0,7,0,0,0,0,9,65,0,0,0,0,0,14,44,14,13,14,0,0,0,0,33,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\test\java\com\notnoop\apns\internal\MockingUtils.java,com.notnoop.apns.internal.MockingUtils,class,4,8,4,4,8,1,0,17,3,0.0,0.0,0.0,3,3,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,61,2,2,0,2,0,4,2,9,1,8,3,0,1,0,42,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\ApnsServiceBuilder.java,com.notnoop.apns.ApnsServiceBuilder,class,15,24,9,15,49,1,0,30,562,0.9348292,0.0,0.0,36,0,34,2,0,0,34,0,0,0,26,2,0,26,0,0,2,0,6,201,34,0,9,1,2,11,8,46,3,32,1,0,0,0,381,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\internal\BatchApnsService.java,com.notnoop.apns.internal.BatchApnsService$SendMessagesBatch,innerclass,3,3,0,3,3,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19,0,1,1,2,1,1,0,2,1,2,3,0,0,0,19,0,1
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\internal\QueuedApnsService.java,com.notnoop.apns.internal.QueuedApnsService$Anonymous1,anonymous,2,2,0,2,5,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,1,0,1,0,1,0,1,2,0,0,0,14,-1,1
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\java-apns-master\src\main\java\com\notnoop\apns\PayloadBuilder.java,com.notnoop.apns.PayloadBuilder,class,4,10,6,4,46,1,0,22,332,0.7777778,0.0,0.0,36,1,33,2,0,1,34,0,0,0,4,1,0,4,0,0,4,0,6,177,34,0,2,1,1,30,5,12,4,7,2,0,0,0,264,17,0
